,0_x,0_y
84,"['Ra ra ra ra ra\nR rugged and rough that\'s how I do it\nA Allah who I praise to the fullest\nK Keep it moving,\nI stand alone\nM It\'s my crown, my world, my throne\nR rugged and rough that\'s how I do it\nA Allah who I praise to the fullest\nK keep it moving\nI stand alone\nM it\'s my crown, my world, my throne\nAyo when Rakim Allah attack, it\'s a wrap y\'all relax\nThe arm in that, you show me where the party\'s at\nSeminars and tracks, hors, comas, and cardiacs\nBroads and cats screaming ""Oh my God he\'s back""\nJust imagine, I hit the lab and get it crackin\'\nA thousand styles in one verse, rhythms will switch patterns\nChicks get stabbed in the back, till they get spasms\nKnown to spit a magnum, or split an atom\nWho woulda known that Jesus would come back to the ghetto\nOn that…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",R.A.K.I.M.+Rakim
85,"[""I went out for a walk last night\nThe stars were out and the moon was bright\nA little voice inside my head\nIt hit me hard, this is what it said\nIsnæ?° it always love that makes you hang your head\nIsnæ?° it always love that makes you cry\nAnd isnæ?° it always love that takes the tears away\nAnd I wouldnæ?° have it any other way\nWhen you find someone that's true to you\nSome days are up and oh some days are blue\nJust don't go and throw it all away\nWait a minute, you gotta hear what I say\nIsnæ?° it always love that makes you hang your head\nIsnæ?° it always love that makes you cry\nAnd isnæ?° it always love that takes the tears away\nAnd I wouldnæ?° have it any other way\nI used to…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Isn't It Always Love+Karla Bonoff
86,['So frisch so verbraucht\nSo bunt und so grau\nSeh ich dich wieder\nUnd wieder\nIn schnellen zeiten auf den wolken\nAlles dreht sich\nNur du stehst still\nWenn wir über den park fliegen\nAuf dem wasser auch am ufer unter bäumen unserer kindheit\nDer wind in meinem bauch muss ein sturm sein\nDenn so fühlt es sich an wenn du neben mir stehst\nWir verschwinden im ersten licht des morgens\nDu gehst deiner wege\nIch nehm meinen lauf im warten\nDarauf das jemand kommt um mich zu halten\nWenn ich denk dass es so weit ist\nTuts nicht mehr weh wenn sie es nicht ist\nSo frisch so verbraucht\nSo bunt und so grau\nSeh ich dich wieder\nUnd wieder\nIn schnellen zeiten auf den wolken\nAlles dreht sich\nNur du…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch'],Katharina+Fotos
87,[],Toast+Layra
88,"[""She took off in the middle of the night\nI heard her slam the door\nNadja had left me again\nMy balalaika was nowhere in sight\nSo I can't play anymore\nI gambled with my heart\nAnd she tore it apart.\nI want Nadja here\nCan't seem to find her anywhere\nLooking all around\nOn and under ground\nI will play my song\nAs soon as Nadja comes back home\nI've been through every bar\nFrom Romeo to Zanzibar\nEmpty rooms, empty beds\nEmpty streets and an empty head\nI'm going crazy again\nI've…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Nadja+Leningrad Cowboys
89,"[""I heard you coming in from town,\nstilettos scrape the ground,\nI saw you in your overcoat,\na random on your throat,\nI know you this is not the girl,\nthat I used to whirl\nRound me,\nwhat's happening to you,\nwhat's happening to you?\nI love it,\nI shoot it like a Tommy gun,\nbut you will carry on until the day you are done.\nYou never know when to stop,\nyou'll carry on until you're dead and you drop,\nyou will carry on until you're dead and you drop.\nYou over did it doll,\nyou over did it doll,\nyou over did it doll,\nyou over did it doll\nYour teeth are starting to go,\nfive nights a week is starting to show.\nDark rings around your eyes,\nare fashionable until somebody dies.\nThis pace a little too fast,\nyou're a space cadet dressed in fibreglass.\nYou're gonna shatter, it's not…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",You Overdid It Doll+The Courteeners
90,"[""Intro\nThe Phantom Patriot (Repeat)\nCreeping ever creepy\nLike a fox in the night\nTurning wrongs into right\nHe boldly works alone\nWith a crossbow on his shoulder\nAnd a saber at his side\nHis brand is guns and knives\nHis mask is white as bone.\nThe Phantom Patriot (Repeat)\nHe's come to save the day\nThe Phantom Patriot (Repeat)\nHe's come to save the day\nYes he's come to save the day. (So desperately the way)\nWalking through the compound\nWith a formulated plan\n? There'd had? been so a man\nAt this decisive point in time\nThe Bohemians at The Grove\nDon't see it quite the same\nSmelling danger in his game\nThey dub his quest a crime.…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Phantom Patriot+Les Claypool
91,"[""I don't know how to say this\nI don't know where to stand\nI don't where to put my feet\nOr where to put my hands\nI got them my pockets\nMy fingers are freezing cold\nThey're wrapped around a ticket stub\nThat's four weeks old\nAnd I don't know how to say this\nI think we figured out\nThis world is bigger than you and I\nWe've exhausted our wealth, knowledge,\nHave no more answers for mankind\nAnd we've had every conversation in the world\nAbout what is right and what has all gone bad\nBut have I mentioned to you that this is all I am\nThis is all that I have\nAnd I'm not trying to judge you\nNo that's not my job\nI am just a seeker, too\nIn search of good\nSomewhere, somehow the subject became taboo\nI have no other way to communicate to you\nThat this is all…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Conversations+Sara Groves
92,"[""I see your face before me\nCrowding my every dream\nThere is your face before me\nYou are my only theme\nIt doesn't matter where you are\nI can see how fair you are\nI close my eyes and there you are\nAlways\nIf you could share the magic\nIf you could see me too\nThere would be nothing tragic\nIn all my dreams of you\nWould that my love could haunt you so\nKnowing I want…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",I See Your Face Before Me+Gloria Lynne
93,"[""There's a girl in the corner\nWith tear stains on her eyes\nFrom the places she's wandered\nAnd the shame she can't hide\nShe says, how did I get here?\nI'm not who I once was.\nAnd I'm crippled by the fear\nThat I've fallen too far to love\nBut don't you know who you are,\nWhat's been done for you?\nYeah don't you know who you are?\nYou are more than the choices that you've made,\nYou are more than the sum of your past mistakes,\nYou are more than the problems you create,\nYou've been remade.\nWell she tries to believe it\nThat she's been given new life\nBut she can't shake the feeling\nThat it's not true tonight\nShe knows all the answers\nAnd she's rehearsed all the lines\nAnd so she'll try to do better\nBut then she's too weak to try\nBut don't you know who you are?\nYou are more…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",You Are More+Tenth Avenue North
94,[],Montreux feat. Sitta+Minus 8
95,"[""Time after time you've been left behind\nLike the sun when it's starting to rain\nTime after time you've been forgotten\nLike a picture that's faded with age\nTime after time you ran after me\nWhen I was still running away\nYou never give up on me\nNo, You never give up on me\nThough I'm weak you are strong\nYou told me I still belong\nNo, you never, never give up on me\nTime after time I've used your grace\nAs a way to do what I please\nI've taken for granted prayers that you answered\nNever been all I could be\nYou are holding out your hands\nAnd now I clearly see\nYou never give up on me\nNo, You never give up on me\nThough I'm weak you are strong\nYou told me I still belong\nNo, you never, never give up on me\nYou always…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Never Give Up On Me+Josh Bates
96,"['Hey you!\nYou little frisky, frisky sound bwoy from the other side\nLOCK OFF!\nDon Raja a come!\nStraight from Delhi on flying carpet\nWith a…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Don Raja+Apache Indian
97,[],Party+Riff Raff
98,[],You're Such A Sweet Thang (LP Version)+William Bell
99,"['""Hey, Nate, how\'s life?""\nI don\'t know, it\'s alright\nI\'ve been dealin\' with some things like every human being\nAnd really didn\'t sleep much last night (last night)\n""I\'m sorry"", that\'s fine\nI just think I need a little me time\nI just think I need a little free time\nLittle break from the shows and the bus rides (bus rides), yeah\nLast year I had a breakdown\nThoughts tellin\' me I\'m lost gettin\' too loud\nHad to see a therapist, then I found out\nSomethin\' funny\'s goin\' on up in my house\nYeah, started thinkin\' maybe I should move out\nYou know, pack my car, take a new route\nClean up my yard, get the noose out\nHang up my heart, let it air out (air out)\nI\'ve been searchin\'\n""What does that mean, Nate?""\nI\'ve been learning\nGrabbin\' my keepsakes, leavin\' my burdens\nWell, I…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Learn That+Intricate Minds
100,"[""We're dry kid\nThere's nothing you've got I want\nBut you go and leave\nSo you keep it locked in\nWe murder each other each day\nKnowing we'd never be\nCrowbarred apart\nAnd we tried for so long\nTo reach eleven on a scale of one to ten\nBut we never get so far\nUndone,\nyou're out of my system learning how learning how to live with\nhow it feels\nAnd we tried for so…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Dry Kids+Embrace
101,[],Orbital Teleplastic Emanation (Album Version)+Integrity
102,[],Paid Vacation+Grand Champeen
103,[],The Rescue+Triple Fast Action
104,[],Shake+Dislocation Dance
105,[],There Goes My Sanity+Lynden David Hall
106,[],Scarecrow+Grayskul
107,[],Wrappin' It Up (The Lindy Glide)+Fletcher Henderson & His Orchestra
108,[],A New Found Interest In Massachusetts+The Get Up Kids
109,[],Sombre Guitar+LTJ X-Perience feat. Jackson Sloan
110,['Disponible en\nDeezer\nGoogle Play Música\nArtista: The Fresh & Onlys\nÁlbum: August in My Mind\nFecha de lanzamiento: 2010\nGénero: Música alternativa/Indie'],Garbage Collector+Fresh & Onlys
111,['Jeg leser i hånden\nOm tiden som kommer\nJeg lytter til havet\nOg ser tiden som var\nJeg snakker med fjell\nOg tiden står stille\nJeg snakker med meg selv\nOg tiden går\nJeg lukker et øye\nOg ser halvt\nJeg lukker begge\nOg ser alt\nLa meg ligge\nLa meg ligge\nLa meg ligge igjen\nLa meg ligge\nLa meg ligge\nLa meg ligge igjen\nJeg leser i hånden\nOm tiden som kommer\nJeg lytter til havet\nOg ser tiden som\nJeg lukker et…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch'],Ohm+Seigmen
112,[],The Person You Are (Live)+John Wesley Harding
113,[],Messed Up And Ramblin'+Calvin Johnson
114,[],Etude In E Flat Minor Op.10 No.6+Vladimir Horowitz
115,"[""Hey man, don't feel sad\nThere's never been anything to worry about\nThink of all the times\nWhen things have just seemed to work out\nNo matter how pathetic you are\nDon't let this man go down tonight\nCause it's all going to work out right\nSo man, you've had it rough\nBut there's no point in just beating around the bush\nDo something with your life\nWe're all a part\nHappy or sad\nIt doesn't make a difference…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",B A Part+Thomas Dybdahl
116,[],La Diabla+The Green Pajamas
117,[],Hey_ Mr Taxi Driver+The Diplomats
118,[],Subject's Theme+Aldo Nova
119,"[""Oh, oh, ohh, I'm all alone\nMy heart has grown\nBut it's broken, too\nTHis morning life was a Baltimore fairy tale\nNow I can't make bail\nMy mother's in shock\nMy father's in hock\nI much prefer Lynk's arms to jail house cells\nSo please Lynk rescue me now\nCoz I love you and and this prison smells\nLynk hear the bells\nSo get ready Baltimore\nThere's a bright brand new day in store\nLet me out so these dream…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Good Morning Baltimore Reprise+Marissa Jaret Winokur
120,[],Our City+Close Combat
121,"[""Everyone you meet, the children in the street\nAre swayin' to the rhythm, there's somethin' movin' in them.\nThere's no place to hide, so, why even try?\nCan't you hear it coming your way, it's here to stay.\nMusic in our walk, music when we talk.\nIt's really something magic, to lose it would be tragic.\nCan't you feel the sound movin' through the ground?\nMusic makes the world go around.\nYou can't stop the music, nobody can stop the music.\nTake the cold from snow, tell the trees, don't grow,\nTell the wind, don't blow, 'cause it's easier.\nNo, you can't stop the music, nobody can stop the music.\nTake the spark from love, make the rain fall up\n'cause that's easier to do.\nMovin' with the wind since the world began,\nThe beat is gonna getcha, beat is gonna getcha.…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Can't Stop the Music+Village People
122,[],Johnson and Turner Blues+Joe Turner
123,"[""Born in the heat of the desert\nMy mother died givin' me life\nDeprived of the love of a father\nBlamed for the loss of his wife\nYou know Lord I've been in a prison\nFor something that I've never done\nIt's been one hill after another\nAnd I've climbed them all one by one\nOh but this time Lord you gave me a mountain,\nA mountain you know I may never climb\nIt isn't just a hill any longer\nYou gave me a mountain this time\nMy woman got tired of the heartaches\nTired of the grief and the strife,\nSo tired of working for nothing\nJust tired of being my wife\nShe took my one ray of sunshine\nShe took my pride and my joy\nShe took my…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",You Gave Me A Mountain+Johnny Bush
124,[],IlusÃ£o+Paulo Gonzo
125,[],Bucking Retards+The Thrown Ups
126,[],Redneck Gigolo+Terrell
127,"[""Another day dawn's grey\nIt's enough to make me spit\nBut we go on our way\nJust putting up with it\nAnd when I try to make my\nFeelings known to you\nYou sound like you have changed from red to blue\nYou're a father now\nYou seen things in different ways\nFor every parent will\nGain perspective on their wilder days\nBut that alone does not explain\nThe change I see in you\nThe way you've drifted off from red to blue\nSometimes I think to myself\nShould I vote red for my class\nOr green for our children\nBut whatever choice I make I will not forsake\nSo you bought it all\nThe best your money could buy\nAnd I watched you sell your soul\nFor the bright shining light\nWhere are the…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",FROM RED TO BLUE+Billy Bragg
128,[],Kinda Sweet+Peter White
129,[],I Need A Hero+Andrew Spencer Meets Blue Nature
130,"[""Let me tell you about the woman I know once\nShe don't drink, she don't smoke\nShe can't stand a dirty joke\nShe don't hang out till the morning light\nShe don't have to get high, Lord, to get it right\nShe's a friend, she's a lover, ooh, she's my wife\nBut I'll take a drink, Lord and I'll have a smoke\nAnd I've told some down right filthy jokes\nI've been known to hang out till the morning light\nBeen known to get high trying to get it right\nBut that's just me, you saw, that's just me\nWell if you don't know my woman\nYou might think she's square\nBut if you wanna see that woman\nWhen she lets down her hair\nShe's the damnest thing\nThat's ever walk into my life, hello\nShe's a friend, she's a lover, she's my wife\n[Incomprehensible] my wife, son and yours too\nI wear jeans…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Friend_ Lover_ Wife+Johnny Paycheck
