,0_x,0_y
75,"[""You have always been so good to me,\nUntil recently.\nWhat's happening to you baby?\nYou don't seem to care about anything,\nAbsolutely nothing, are even listening?\nAnd oh, baby, please open your heart,\nOr lack of love will tear us apart.\nI feel low and I need your caress,\nBut you couldn't care less.\nWhen did you become so careless?\nTell me, what's going on in your head?\nWas it something I said?\nAre your feelings for me dead?\nAnd oh, baby, please open your heart,\nOr lack of love will tear us apart.\nI've got something on my mind,\nYou are truly one of a kind.\nSo you see, I know I'll…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",(Lack Of) Love Will Tear Us Apart+The Honeydrips
76,[],Ã…r efter Ã¥r+Ohlson har semester production
77,[],Love Song from Mutiny On the Bounty+Arthur Lyman
78,"[""Well, I'll pray for you\nEven if you don't have faith\nI'll give to you\nAnd even if you don't believe\nI'll try for you, die for you\nWell, I'll be with you\nI think we're doing something wrong\nLet me in with you\nAnd even if my hair's too long\nI'm freeing you, being you\nYou made me come\nYou made me come, I had to see the clear light\nYou made me come\nYou made me come, I had to see the clear light\nWell, I know a man who looks just of the skin\nYou made me come, I had to see the clear light\nWell, he thinks so small he doesn't see within\nYou made me come, I had to see the clear light\nWell, his bank account says he's a million strong\nYou made me come, I had to see the clear light\nBut can he take it with him when he's gone?\nYou made me come, I had to see the clear light\nYou…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",I'll Pray For You+Love
79,[],Warten auf dich - Alternativ Version+Urbanize
80,[],Move In_ Ride Out+Tonedeff
81,[],Not The One+Teebee
82,"[""I asked a million questions, you looked so surprised\nForgot a million things that I had memorized\nYes but I confess, I never dreamed\nI had done my best, or so it seemed\nTake the time to waste a thousand years\nTouch the face and wipe away the tears\nSpeak the truth and break the heart that bleeds\nStab the back and bite the hand that feeds\nThink of things that made you cry when you were young\nRealize at last your life has just begun\nThink of lonely places far away\nI'm sorry, but I don't know what to say to you\nTake the time to waste a thousand years\nTouch the face and wipe away the tears\nSpeak the truth and break the heart that bleeds\nStab the back and bite the hand that feeds\nClose your eyes - remember me…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Bite The Hand That Feeds (Instro)+Agent Orange
83,[],Sound Asleep+The Turtles
84,[],Shorthand+Anders Ilar
85,"[""Well, you looking at me\nAnd you wanna be mad\n'Cause I'm walking around\nWith my head down to the ground\nWhat good is a man\nIn my kinda shape?\nI'm a dollar short\nAnd you're ten days late\nBut you can count on me\nYeah, you just gotta believe\nI'll come back with a vengeance\nI'll punch holes in the walls\nI'll wade through broken glass\nYou know I'd do it all\nGonna wake up on a blanket\nOf hopes and dreams\n'Cause you can count on me\nWhen the winters gone\nAnd the spring is here\nAnd everybody is looking\nAlive again, finally\nWe got a little bitty house\nOn the top of a hill\nAnd I'm making top dollar\nWorking down happily\n'Cause you can count on me\nYeah, you just gotta believe\nI'll come back with a vengeance\nI'll punch holes in the walls\nI'll wade through broken glass\nYou know I'd do…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",You Can Count On Me+Brandon Rhyder
86,['Disponible en\nGoogle Play Música\nArtista: BlawkHawk\nÁlbum: Strong Enough\nFecha de lanzamiento: 1995\nGénero: Country'],I'm Not Strong Enough To Say No+BlackHawk
87,"['Ein Traum...\nEin Traum...\n...der nie vergeht\nIn einem anderen Leben war ich ein schwarzer Graf\nIch kannte kein Erbarmen\nEin Mann, den man nicht reizen darf\nIn einem anderen Leben war ich ein Bettelmann\nIch kannte tausend Lieder\nMit denen ich nie ein Herz gewann\nIch lege Blumen auf mein Grab\nNach all den Toden, die ich starb\nLebt nur ein Traum, der nie vergeht...\nIch lege Blumen auf mein Grab\nNach all den Toden, die ich starb\nLebt nur ein Traum, der nie vergeht...\nIn einem anderen Leben war ich ein Astronaut\nAuf unser Paradies\nHab ich voll Stolz herab geschaut\nIn einem anderen Leben war ich ein Gigolo\nDort fand ich wahre Liebe\nIn diesem Leben nirgendwo\nIch lege Blumen auf mein Grab\nNach all den Toden, die ich starb\nLebt nur ein Traum, der nie vergeht...\nIch lege…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Ein Traum_ der nie vergeht+Staubkind
88,[],El Rebelde 2+Lucecita Benitez
89,[],Coney Island Girl (Schmoove Version)+Fun Lovin' Criminals
90,"[""Auteur: Jacques LARUE\nCompositeur: LOUIGUY\nQuand nous jouions à la marelle,\nCerisiers Roses Et Pommiers Blancs\nJ'ai cru mourir d'amour pour elle\nEn l'embrassant\nAvec ses airs de demoiselle,\nCerisiers Roses Et Pommiers Blancs\nElle avait attiré vers\nMon coeur d'enfant\nLa branche d'un cerisier\nDe son jardin caressait\nLa branche d'un vieux pommier\nQui dans le mien fleurissait.\nDe voir les fleurs entrelacées\nComme un bouquet de printemps\nNous vint alors la pensée\nD'en faire autant\nE t c'est ainsi qu'aux fleurs nouvelles\nCerisiers Roses Et Pommiers Blancs\nOn fait un soir la courte échelle\nA nos quinze ans\nNon, non ne dites pas qu'à son âge\nVous n'étiez pas si volage\nNon, non quand deux lèvres vous attirent\nJ'en sait peu qui peuvent dire non.\nMais un beau jour les…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Cerisiers Roses Et Pommiers Blancs+Paul Mauriat
91,"[""Are we crazy?\nLivin' our lives through a lens\nTrapped in our white picket fence\nLike ornaments\nSo comfortable, we're livin' in a bubble, bubble\nSo comfortable, we cannot see the trouble, trouble\nAren't you lonely\nUp there in utopia\nWhere nothing will ever be enough?\nHappily numb\nSo comfortable, we're livin' in a bubble, bubble\nSo comfortable, we cannot see the trouble, trouble\nAh, so good\nYour rose-colored glasses on\nAnd party on (woo)\nTurn it up, it's your favorite song\nDance, dance, dance to the distortion\nTurn it up, keep it on repeat\nStumblin' around like a wasted zombie\nYeah, we think we're free\nDrink, this one's on me\nWe're all chained to the rhythm\nTo the rhythm, to the rhythm\nTurn it up, it's your favorite song\nDance, dance, dance to the distortion\nTurn it…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",All Trapped In+Skip
92,[],Red Moon (Unplugged)+Turin Brakes
93,"[""I often think of younger days\nA boy, a girl and backyard play\nI'd get hurt, you'd get your way\nAnd they called it kid stuff\nI know it mattered little then\nThe childish games you'd always win\nNow the stakes are higher\nAnd it's no longer kid stuff\nKid stuff when I was little\nWas sitting in the middle\nOf a cotton candy world\nBut now my heart is saying\nThis is no game we're playing\nFor I can see I'm losing you\nTo another world\nI remember very well\nPlan we made by a wishing well\nAnd secret stuff we couldn't tell\nAin't that just like kid stuff\nAnd I always thought\nThat you'd be mine\nAt least until the end of time\nI…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Kid Stuff+Barbara Fairchild
94,[],What's Really Real+Big Shug
95,[],Ras Les Murs+Brigada Flores Magon
96,"[""I know I may be young, but I've got feelings too\nAnd I need to do what I feel like doing\nSo let me go, and just listen\nAll you people look at me like I'm a little girl\nWell did you ever think it'd be ok for me to step into this world\nAlways saying little girl don't step into the club\nWell I'm just tryin' to find out why 'cause dancing's what I love\nGet it get it, get it get it (oh)\nGet it get it, get it get it (oh)\nGet it get it, get it get it (oh)\nI know I may come off quiet, I may come off shy\nBut I feel like talking, feel like dancing when I see this guy\nWhat's practical is logical, what the hell, who cares?\nAll I know is I'm so happy when you're dancing there\nI'm a slave for you, I cannot hold it, I cannot control it\nI'm a slave for you, I won't deny…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Be My Babe (LP Version)+Slave
97,"[""This time, this time, baby\nYou for me, me for you\nThat's the way it's gonna be, yeah\nOh, baby\nOh... oh... oh... oh... baby\nWe won't be in and out, up and down, all around\nNot this time, baby\nIt'll be me for you and you for me\nYes, it will\nI've got love on my mind\nAin't no use in me wastin' time\nI've got you on my brain\nI ain't fixin' to play no games\nBaby, you're my life\nGive me one more chance to prove my love\nBaby, oh, you're so fine\nI promise to be true only to you\nOh, this time, baby\nWe won't be in and out of love\nIn and out, baby\nThis time, baby\nWe won't be in and out of love\nIn and out, baby\nThis time, this time, baby\nWe won't be in and out of love\nIn and out, baby, yeah\nI've been selfish at times\nAlways tryin' to blow your mind\nUsin' you was so easy\nBoy, I used…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",This Time Baby+Jackie Moore
98,[],Unity Song+King
99,[],In Commemoration of Camilo Cienfuegos+Che guevara
100,[],I Cant Stop+The Lodger
101,[],Fast Forward+Lo Fi Culture Scene
102,"[""We hard time, hard time hustlin, hustlin\nWe hard time, hard time hustlin, hustlin\nWe hard time, hard time hustlin, hustlin\nWe hard time, hard time hustlin, hustlin\nMama been laid off\nShe ain't workin no mo'\nPapa been laid off\nHe say things done got slow\nMy brother's been laid off\nHe been locked down for more than two years now\nMy world is crumblin, time is hard they were before, but oh my god!\nMama mad at pops cause he ain't workin\nBut today she lost her job\nNow what in the fuck is we suppose to do?\nWe on our last loaf of bread\nGot cereal, but no milk, cool-Aid, no sugar, what the hell?\nAnd here come Mr. Billcollector beatin down our door for dough\nMama say when they come knockin\ny'all don't say nothin (shhh) get on the floor\nKind of hard to see att night in…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Hard Time Hustlin'+Krayzie Bone
103,"['My lip bleeds in remembrance of you\nThoughts tumble out, calling out for you\nMy lip bleeds in remembrance of you\nThoughts tumble out, calling out for you\nJust fuck it up, forget about these longings\nPains that ate my heart, hide them over, sit up\nJust fuck it up, forget about these longings\nPains that ate my heart, hide them over, sit up\nMy throat swells in desire of you\nUseless, sorry, scream thinking there for you\nMy throat swells in desire of you\nUseless, sorry, scream thinking there for you\nJust fuck it up, forget about these longings\nPains that ate my heart, hide them over, sit up\nJust fuck it up,…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Take That Walk+be your own PET
104,[],Je Suis une Bande Ethnique Ã  Moi Tout Seul+La Rumeur
105,"[""Sink the eight ball\nBuy the lady a drink\nAnd nobody knows my name\nBodies float up\nFrom the bottom of the river\nLike bubbles in fine champagne\nHe's the one, no doubt\nWalkin' on a tightrope\nHe's the one, no doubt\nGot a gash on my head\nAnd a grin on my face\nAnd a shadow called danger\nHidin' in the sheets and on the streets\nIn the heart of every stranger\nHere he comes, look out\nWe're depending on you\nHere he comes, look out\nSweat on the brow and a tap on the phone\nAnd lives are on the line\nPick up the briefcase\nOn a high speed chase\nBreathin' by the roll of the dice\nReachin' up to the top…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Crack Hitler+Faith No More
106,[],Love Train+Big Shanty
107,"[""Aaaaaaah\nI put the sun back in your life\nMade the wrong seem right\nAnd that is why you love me\nYou made the beautiful seem plain\nLeave me sheets to change\nAnd that is why I love you\nI'm naturally red don't you know\nBeen on TV and once I was up for Vogue\nBeen interviewed by every Tom Dick and Harris\nLiving on the side of Paris\nI put the moon back in your life\nMade the future bright\nAnd that is why you love me\nYou put the magic in my tricks\nYou're my morning fix\nAnd that is why I love\n'Cause it's not the way that I wear my hear\nAnd I like to sleep in my underwear\nCould it be the way that I spell my name\nCould it be my weakness for Michael Caine\nExpelled from all of the best schools\nYou failed with them but to me you're no fool\nYou dress yourself in tailored suits…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",That Is Why You Love Me+Cathy Dennis
108,[],Take A Walk On The Wild Side+Company B
109,"[""Take me to the place where You are.\nWhere my burdens fall down at Your feet.\nWhere Your spirit comes to carry me.\nTake me away where I can be near You.\nWhere the sun is bright and warms my face, where I feel alive in Your embrace.\nGod you're all I'll ever need.\nTo be with You,\nWill You carry me…\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Wrapped Up In You+The Glorious Unseen
110,[],Televised+Soultourist
111,"[""Oh, seems like a day ago,\nNot quite like the last;\nAnd now I see him walking far away,\nBlasting down the street tonight.\nOne more reason\nIt's a cold from the season.\nAnd I know that she'll be pleasing me all night.\nShe takes all my pains away, (she takes all my pains away)\nRelieves all my cravings I'm craving at night.\nShe loves when I feel awake, (she loves when I feel awake)\nShe loves when I peel off her clothing at night.\nNow, it's seeming like a ways away,\nRight around the street.\nAnd all a sudden, I was seein' her face;\nShe offers me a ride around.\nOne more reason\nIt's a cold from the season.\nAnd I know that she'll be pleasing me all night.\nShe takes all my pains away, (she takes all my pains away)\nRelieves all my cravings I'm craving at night.\nShe loves…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Love Like Novicaine+Call the Cops
112,"[""From the day that I met you, girl\nI knew that your love would be\nEverything that I ever wanted in my life\nFrom the moment you spoke my name\nI knew everything had changed\nBecause of you I felt my life would be complete\nOh baby, I need you\nFor the rest of my life, girl\nI need you\nTo make everything right, girl\nI love you\nAnd I'll never deny that\nI need you\nNothing matters but you, my love\nAnd only God above\nCould be the one to know exactly how I feel\nI could die in your arms right now\nKnowing that you somehow\nWould take my soul and keep it\nDeep inside your heart\nOh baby, I need you\nFor the rest of my life, girl\nI need you\nTo make everything right, girl\nI love you\nAnd I'll never deny that\nI need you\nGirl, your love to me feels just like magic\nWhen you smile you have…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",You Know That I Love You+Anthony Que
